Interactive Elements:
ID: mache-0 | Parent: none | Tag: div | Role: div | Text: "             " | Bounds: 0.0000,0.0000,1.0000,10.2299 | Path: div.logged-out.env-production
ID: mache-305 | Parent: mache-304 | Tag: button | Role: button | Text: "Keep momentum on the go" | Bounds: 0.1917,3.7160,0.2833,0.0285 | Path: dl.lp-Accordion > div.lp-AccordionItem > dt > button.lp-AccordionDisclosure
ID: mache-306 | Parent: mache-305 | Tag: div | Role: div | Text: "Keep momentum on the go" | Bounds: 0.1917,3.7160,0.2833,0.0285 | Path: div.lp-AccordionItem > dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary
ID: mache-307 | Parent: mache-306 | Tag: h3 | Role: heading | Text: "Keep momentum on the go" | Bounds: 0.1917,3.7160,0.1459,0.0285 | Path: dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary > h3.lp-AccordionItem-heading
ID: mache-308 | Parent: mache-304 | Tag: div | Role: div | Text: "Manage projects and assign tasks to Copilot, all from your mobile device.Expl..." | Bounds: 0.1917,3.7482,0.2833,0.0000 | Path: dl.lp-Accordion > div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content
ID: mache-309 | Parent: mache-308 | Tag: div | Role: div | Text: "Manage projects and assign tasks to Copilot, all from your mobile device.Expl..." | Bounds: 0.1917,3.7482,0.2833,0.0000 | Path: div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent
ID: mache-310 | Parent: mache-309 | Tag: a | Role: link | Text: "Explore GitHub Mobile" | Bounds: 0.1917,3.8138,0.1103,0.0272 | Path: dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent > a.Primer_Brand__Link-module__Link___lvKjM
ID: mache-311 | Parent: mache-289 | Tag: div | Role: div | Text: "Shape your toolchainExtend your stack with apps, actions, and AI models.Explo..." | Bounds: 0.1917,3.7677,0.2833,0.0739 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionWrapper > dl.lp-Accordion > div.lp-AccordionItem
ID: mache-312 | Parent: mache-311 | Tag: button | Role: button | Text: "Shape your toolchain" | Bounds: 0.1917,3.7899,0.2833,0.0285 | Path: dl.lp-Accordion > div.lp-AccordionItem > dt > button.lp-AccordionDisclosure
ID: mache-313 | Parent: mache-312 | Tag: div | Role: div | Text: "Shape your toolchain" | Bounds: 0.1917,3.7899,0.2833,0.0285 | Path: div.lp-AccordionItem > dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary
ID: mache-314 | Parent: mache-313 | Tag: h3 | Role: heading | Text: "Shape your toolchain" | Bounds: 0.1917,3.7899,0.1145,0.0285 | Path: dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary > h3.lp-AccordionItem-heading
ID: mache-315 | Parent: mache-311 | Tag: div | Role: div | Text: "Extend your stack with apps, actions, and AI models.Explore GitHub Marketplace" | Bounds: 0.1917,3.8221,0.2833,0.0000 | Path: dl.lp-Accordion > div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content
ID: mache-316 | Parent: mache-315 | Tag: div | Role: div | Text: "Extend your stack with apps, actions, and AI models.Explore GitHub Marketplace" | Bounds: 0.1917,3.8221,0.2833,0.0000 | Path: div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent
ID: mache-317 | Parent: mache-316 | Tag: a | Role: link | Text: "Explore GitHub Marketplace" | Bounds: 0.1917,3.8627,0.1365,0.0272 | Path: dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent > a.Primer_Brand__Link-module__Link___lvKjM
ID: mache-318 | Parent: mache-203 | Tag: section | Role: region | Text: "Built-in application security where found means fixedUse AI to find and fix v..." | Bounds: 0.0000,3.9935,1.0000,1.4396 | Path: div > div > div.lp-Home > section.lp-Section
ID: mache-319 | Parent: mache-318 | Tag: div | Role: div | Text: "Built-in application security where found means fixedUse AI to find and fix v..." | Bounds: 0.0000,3.9935,1.0000,0.9717 | Path: div > div.lp-Home > section.lp-Section > div.lp-SectionBlock
ID: mache-320 | Parent: mache-319 | Tag: div | Role: div | Text: "Built-in application security where found means fixedUse AI to find and fix v..." | Bounds: 0.1667,3.9935,0.6667,0.9708 | Path: div.lp-Home > section.lp-Section > div.lp-SectionBlock > div.lp-SectionBlock-content
ID: mache-321 | Parent: mache-320 | Tag: div | Role: div | Text: "Built-in application security where found means fixedUse AI to find and fix v..." | Bounds: 0.1667,3.9935,0.6667,0.4598 | Path: section.lp-Section > div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionIntro
ID: mache-322 | Parent: mache-321 | Tag: header | Role: banner | Text: "Built-in application security where found means fixedUse AI to find and fix v..." | Bounds: 0.1667,4.2222,0.6667,0.1570 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionIntro > header.lp-SectionIntro-content
ID: mache-323 | Parent: mache-322 | Tag: h2 | Role: heading | Text: "Built-in application security where found means fixed" | Bounds: 0.3027,4.2445,0.3947,0.0889 | Path: div.lp-SectionBlock-content > div.lp-SectionIntro > header.lp-SectionIntro-content > h2.lp-SectionIntro-heading
ID: mache-324 | Parent: mache-320 | Tag: div | Role: div | Text: "Apply fixes in seconds. Spend less time debugging and more time building feat..." | Bounds: 0.1667,4.4533,0.6667,0.5110 | Path: section.lp-Section > div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionHero
ID: mache-325 | Parent: mache-324 | Tag: div | Role: div | Text: "" | Bounds: 0.1667,4.4533,0.6667,0.0000 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-glow.lp-SectionHero-glow--deeperBlue
ID: mache-326 | Parent: mache-325 | Tag: img | Role: img | Text: "" | Bounds: 0.4333,4.2228,0.2667,0.5764 | Path: div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-glow.lp-SectionHero-glow--deeperBlue > img.particles
ID: mache-327 | Parent: mache-324 | Tag: div | Role: div | Text: "Apply fixes in seconds. Spend less time debugging and more time building feat..." | Bounds: 0.1667,4.4533,0.6667,0.5110 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hasText
ID: mache-328 | Parent: mache-327 | Tag: div | Role: div | Text: "Apply fixes in seconds. Spend less time debugging and more time building feat..." | Bounds: 0.2000,4.5830,0.2875,0.3628 | Path: div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hasText > div.lp-SectionHero-text
ID: mache-329 | Parent: mache-328 | Tag: h3 | Role: heading | Text: "Apply fixes in seconds." | Bounds: 0.2000,4.6941,0.2292,0.0855 | Path: div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hasText > div.lp-SectionHero-text > h3.lp-SectionHero-text-title
ID: mache-330 | Parent: mache-328 | Tag: div | Role: div | Text: "Explore GitHub Advanced Security" | Bounds: 0.2000,4.8019,0.2292,0.0328 | Path: div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hasText > div.lp-SectionHero-text > div
ID: mache-331 | Parent: mache-330 | Tag: a | Role: link | Text: "Explore GitHub Advanced Security" | Bounds: 0.2000,4.8026,0.1653,0.0272 | Path: div.lp-SectionHero-content.lp-SectionHero-content--hasText > div.lp-SectionHero-text > div > a.Primer_Brand__Link-module__Link___lvKjM.lp-SectionHero-text-link
ID: mache-332 | Parent: mache-327 | Tag: div | Role: div | Text: "" | Bounds: 0.5000,4.5830,0.3000,0.3628 | Path: div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hasText > div.lp-SectionHero-visual
ID: mache-333 | Parent: mache-332 | Tag: div | Role: div | Text: "" | Bounds: 0.5000,4.5830,0.3000,0.3628 | Path: div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hasText > div.lp-SectionHero-visual > div.lp-SectionHero-visual-frame
ID: mache-334 | Parent: mache-333 | Tag: div | Role: div | Text: "" | Bounds: 0.5047,4.5913,0.2906,0.3471 | Path: div.lp-SectionHero-content.lp-SectionHero-content--hasText > div.lp-SectionHero-visual > div.lp-SectionHero-visual-frame > div
ID: mache-335 | Parent: mache-334 | Tag: img | Role: img | Text: "Copilot Autofix identifies vulnerable code and provides an explanation, toget..." | Bounds: 0.5047,4.5913,0.2906,0.3471 | Path: div.lp-SectionHero-visual > div.lp-SectionHero-visual-frame > div > img.lp-SectionHero-visual-media.lp-SectionHero-visual-media--current
ID: mache-336 | Parent: mache-318 | Tag: div | Role: div | Text: "Security debt, solved. Leverage security campaigns and Copilot Autofix to red..." | Bounds: 0.0000,4.9652,1.0000,0.4680 | Path: div > div.lp-Home > section.lp-Section > div.lp-SectionBlock
ID: mache-337 | Parent: mache-336 | Tag: div | Role: div | Text: "Security debt, solved. Leverage security campaigns and Copilot Autofix to red..." | Bounds: 0.1667,4.9652,0.6667,0.4670 | Path: div.lp-Home > section.lp-Section > div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines
ID: mache-338 | Parent: mache-337 | Tag: div | Role: div | Text: "Security debt, solved. Leverage security campaigns and Copilot Autofix to red..." | Bounds: 0.1672,4.9652,0.6656,0.2124 | Path: section.lp-Section > div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid
ID: mache-339 | Parent: mache-338 | Tag: div | Role: div | Text: "Security debt, solved. Leverage security campaigns and Copilot Autofix to red..." | Bounds: 0.1672,4.9652,0.2219,0.2115 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn
ID: mache-340 | Parent: mache-339 | Tag: div | Role: div | Text: "Security debt, solved. Leverage security campaigns and Copilot Autofix to red..." | Bounds: 0.1922,5.0430,0.1964,0.1522 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile
ID: mache-341 | Parent: mache-340 | Tag: div | Role: div | Text: "Security debt, solved. Leverage security campaigns and Copilot Autofix to red..." | Bounds: 0.1922,5.0430,0.1964,0.1217 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-pillar
ID: mache-342 | Parent: mache-341 | Tag: a | Role: link | Text: "Learn about GitHub Code Security" | Bounds: 0.1922,5.1410,0.1479,0.0244 | Path: div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-pillar > a.Primer_Brand__Link-module__Link___lvKjM.lp-SectionTemplate-content-link
ID: mache-343 | Parent: mache-340 | Tag: div | Role: div | Text: "" | Bounds: 0.1922,5.1943,0.1964,0.0009 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-gridImageContainer
ID: mache-344 | Parent: mache-343 | Tag: img | Role: img | Text: "A security campaign screen displays the campaign’s progress bar with 97% comp..." | Bounds: 0.1927,5.1952,0.0000,0.0000 | Path: div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-gridImageContainer > img.Security-gridImage
ID: mache-345 | Parent: mache-338 | Tag: div | Role: div | Text: "Dependencies you can depend on. Update vulnerable dependencies with supported..." | Bounds: 0.3891,4.9652,0.2219,0.2115 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn
ID: mache-346 | Parent: mache-345 | Tag: div | Role: div | Text: "Dependencies you can depend on. Update vulnerable dependencies with supported..." | Bounds: 0.4141,5.0430,0.1964,0.1522 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile
ID: mache-347 | Parent: mache-346 | Tag: div | Role: div | Text: "Dependencies you can depend on. Update vulnerable dependencies with supported..." | Bounds: 0.4141,5.0430,0.1964,0.1217 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-pillar
ID: mache-348 | Parent: mache-347 | Tag: a | Role: link | Text: "Learn about Dependabot" | Bounds: 0.4141,5.1410,0.1098,0.0244 | Path: div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-pillar > a.Primer_Brand__Link-module__Link___lvKjM.lp-SectionTemplate-content-link
ID: mache-349 | Parent: mache-346 | Tag: div | Role: div | Text: "" | Bounds: 0.4141,5.1943,0.1964,0.0009 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-gridImageContainer
ID: mache-350 | Parent: mache-349 | Tag: img | Role: img | Text: "List of dependencies defined in a requirements .txt file." | Bounds: 0.4146,5.1952,0.0000,0.0000 | Path: div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-gridImageContainer > img.Security-gridImage
ID: mache-351 | Parent: mache-338 | Tag: div | Role: div | Text: "Your secrets, your business. Detect, prevent, and remediate leaked secrets ac..." | Bounds: 0.6109,4.9652,0.2219,0.2115 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn
ID: mache-352 | Parent: mache-351 | Tag: div | Role: div | Text: "Your secrets, your business. Detect, prevent, and remediate leaked secrets ac..." | Bounds: 0.6359,5.0430,0.1969,0.1522 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile
ID: mache-353 | Parent: mache-352 | Tag: div | Role: div | Text: "Your secrets, your business. Detect, prevent, and remediate leaked secrets ac..." | Bounds: 0.6359,5.0430,0.1969,0.1217 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-pillar
ID: mache-354 | Parent: mache-353 | Tag: a | Role: link | Text: "Learn about GitHub Secret Protection" | Bounds: 0.6359,5.1410,0.1608,0.0244 | Path: div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-pillar > a.Primer_Brand__Link-module__Link___lvKjM.lp-SectionTemplate-content-link
ID: mache-355 | Parent: mache-352 | Tag: div | Role: div | Text: "" | Bounds: 0.6359,5.1943,0.1969,0.0009 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-gridImageContainer
ID: mache-356 | Parent: mache-355 | Tag: img | Role: img | Text: "GitHub push protection confirms and displays an active secret, and blocks the..." | Bounds: 0.6365,5.1952,0.0000,0.0000 | Path: div.Security-gridColumn > div.Security-grid--hiddenOnMobile > div.Security-gridImageContainer > img.Security-gridImage
ID: mache-357 | Parent: mache-337 | Tag: div | Role: div | Text: "70% MTTR reduction with Copilot Autofix18.3M secret leaks stopped in the past..." | Bounds: 0.1672,5.1776,0.6656,0.2546 | Path: section.lp-Section > div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid
ID: mache-358 | Parent: mache-357 | Tag: div | Role: div | Text: "70% MTTR reduction with Copilot Autofix1" | Bounds: 0.1672,5.1776,0.3328,0.2546 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn.Security-gridColumn--half
ID: mache-359 | Parent: mache-358 | Tag: div | Role: div | Text: "70% MTTR reduction with Copilot Autofix1" | Bounds: 0.1922,5.2850,0.2004,0.0769 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn.Security-gridColumn--half > div
ID: mache-360 | Parent: mache-359 | Tag: div | Role: div | Text: "70% MTTR reduction with Copilot Autofix1" | Bounds: 0.1922,5.2850,0.2004,0.0769 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn.Security-gridColumn--half > div > div
ID: mache-361 | Parent: mache-360 | Tag: a | Role: link | Text: "Footnote 1" | Bounds: 0.2799,5.3369,0.0071,0.0204 | Path: span.Primer_Brand__Text-module__Text___pecHN.Security-statisticDescription > span.Primer_Brand__Text-module__Text___pecHN > sup > a
ID: mache-362 | Parent: mache-357 | Tag: div | Role: div | Text: "8.3M secret leaks stopped in the past 12 months with push protection1" | Bounds: 0.5000,5.1776,0.3328,0.2546 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn.Security-gridColumn--half
ID: mache-363 | Parent: mache-362 | Tag: div | Role: div | Text: "8.3M secret leaks stopped in the past 12 months with push protection1" | Bounds: 0.5250,5.2850,0.2514,0.0769 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn.Security-gridColumn--half > div
ID: mache-364 | Parent: mache-363 | Tag: div | Role: div | Text: "8.3M secret leaks stopped in the past 12 months with push protection1" | Bounds: 0.5250,5.2850,0.2514,0.0769 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.Security-grid > div.Security-gridColumn.Security-gridColumn--half > div > div
ID: mache-365 | Parent: mache-364 | Tag: a | Role: link | Text: "Footnote 1" | Bounds: 0.7128,5.3369,0.0071,0.0204 | Path: span.Primer_Brand__Text-module__Text___pecHN.Security-statisticDescription > span.Primer_Brand__Text-module__Text___pecHN > sup > a
ID: mache-366 | Parent: mache-203 | Tag: section | Role: region | Text: "Work together, achieve moreFrom planning and discussion to code review, GitHu..." | Bounds: 0.0000,5.4332,1.0000,2.0393 | Path: div > div > div.lp-Home > section.lp-Section
ID: mache-367 | Parent: mache-366 | Tag: div | Role: div | Text: "Work together, achieve moreFrom planning and discussion to code review, GitHu..." | Bounds: 0.0000,5.4332,1.0000,2.0393 | Path: div > div.lp-Home > section.lp-Section > div.lp-SectionTemplate
ID: mache-368 | Parent: mache-367 | Tag: div | Role: div | Text: "Work together, achieve moreFrom planning and discussion to code review, GitHu..." | Bounds: 0.0000,5.4332,1.0000,1.0422 | Path: div.lp-Home > section.lp-Section > div.lp-SectionTemplate > div.lp-SectionBlock
ID: mache-369 | Parent: mache-368 | Tag: div | Role: div | Text: "Work together, achieve moreFrom planning and discussion to code review, GitHu..." | Bounds: 0.1667,5.4332,0.6667,1.0413 | Path: section.lp-Section > div.lp-SectionTemplate > div.lp-SectionBlock > div.lp-SectionBlock-content
ID: mache-370 | Parent: mache-369 | Tag: div | Role: div | Text: "Work together, achieve moreFrom planning and discussion to code review, GitHu..." | Bounds: 0.1667,5.4332,0.6667,0.4154 | Path: div.lp-SectionTemplate > div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionIntro
ID: mache-371 | Parent: mache-370 | Tag: header | Role: banner | Text: "Work together, achieve moreFrom planning and discussion to code review, GitHu..." | Bounds: 0.1667,5.6619,0.6667,0.1126 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionIntro > header.lp-SectionIntro-content
ID: mache-372 | Parent: mache-371 | Tag: h2 | Role: heading | Text: "Work together, achieve more" | Bounds: 0.3629,5.6841,0.2742,0.0444 | Path: div.lp-SectionBlock-content > div.lp-SectionIntro > header.lp-SectionIntro-content > h2.lp-SectionIntro-heading
ID: mache-373 | Parent: mache-369 | Tag: div | Role: div | Text: "" | Bounds: 0.1667,5.8485,0.6667,0.6259 | Path: div.lp-SectionTemplate > div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionHero
ID: mache-374 | Parent: mache-373 | Tag: div | Role: div | Text: "" | Bounds: 0.1667,5.8485,0.6667,0.0000 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-glow
ID: mache-375 | Parent: mache-374 | Tag: img | Role: img | Text: "" | Bounds: 0.3667,5.6180,0.2667,0.5764 | Path: div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-glow > img.particles
ID: mache-376 | Parent: mache-373 | Tag: div | Role: div | Text: "" | Bounds: 0.1667,5.8485,0.6667,0.6259 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hidden
ID: mache-377 | Parent: mache-376 | Tag: div | Role: div | Text: "" | Bounds: 0.1667,5.9041,0.6667,0.6259 | Path: div.lp-SectionBlock-content > div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hidden > div.lp-SectionHero-visual
ID: mache-378 | Parent: mache-377 | Tag: div | Role: div | Text: "" | Bounds: 0.2167,5.9634,0.5667,0.5667 | Path: div.lp-SectionHero > div.lp-SectionHero-content.lp-SectionHero-content--hidden > div.lp-SectionHero-visual > div.lp-SectionHero-visual-frame
ID: mache-379 | Parent: mache-378 | Tag: div | Role: div | Text: "" | Bounds: 0.2214,5.9717,0.5573,0.5583 | Path: div.lp-SectionHero-content.lp-SectionHero-content--hidden > div.lp-SectionHero-visual > div.lp-SectionHero-visual-frame > div
ID: mache-380 | Parent: mache-379 | Tag: img | Role: img | Text: "A project management dashboard showing tasks for the ‘OctoArcade Invaders’ pr..." | Bounds: 0.2214,5.9717,0.5573,0.5583 | Path: div.lp-SectionHero-visual > div.lp-SectionHero-visual-frame > div > img.lp-SectionHero-visual-media.lp-SectionHero-visual-media--current
ID: mache-381 | Parent: mache-367 | Tag: div | Role: div | Text: "Plan with clarity. Organize everything from high-level roadmaps to everyday t..." | Bounds: 0.0000,6.4754,1.0000,0.3500 | Path: div.lp-Home > section.lp-Section > div.lp-SectionTemplate > div.lp-SectionBlock
ID: mache-382 | Parent: mache-381 | Tag: div | Role: div | Text: "Plan with clarity. Organize everything from high-level roadmaps to everyday t..." | Bounds: 0.1667,6.4754,0.6667,0.3490 | Path: section.lp-Section > div.lp-SectionTemplate > div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines
ID: mache-383 | Parent: mache-382 | Tag: div | Role: div | Text: "Plan with clarity. Organize everything from high-level roadmaps to everyday t..." | Bounds: 0.1672,6.4754,0.6656,0.3490 | Path: div.lp-SectionTemplate > div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid
ID: mache-384 | Parent: mache-383 | Tag: div | Role: div | Text: "Plan with clarity. Organize everything from high-level roadmaps to everyday t..." | Bounds: 0.1672,6.4754,0.3328,0.3490 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column
ID: mache-385 | Parent: mache-384 | Tag: div | Role: div | Text: "Plan with clarity. Organize everything from high-level roadmaps to everyday t..." | Bounds: 0.1672,6.4939,0.3323,0.2305 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column > div.lp-SectionTemplate-content
ID: mache-386 | Parent: mache-385 | Tag: h3 | Role: heading | Text: "Plan with clarity. Organize everything from high-level roadmaps to everyday t..." | Bounds: 0.1922,6.5532,0.2906,0.0570 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column > div.lp-SectionTemplate-content > h3
ID: mache-387 | Parent: mache-385 | Tag: div | Role: div | Text: "Explore GitHub Projects" | Bounds: 0.1922,6.6324,0.2906,0.0328 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column > div.lp-SectionTemplate-content > div
ID: mache-388 | Parent: mache-387 | Tag: a | Role: link | Text: "Explore GitHub Projects" | Bounds: 0.1922,6.6332,0.1172,0.0272 | Path: div.lp-SectionTemplate-grid-column > div.lp-SectionTemplate-content > div > a.Primer_Brand__Link-module__Link___lvKjM.lp-SectionTemplate-content-link
ID: mache-389 | Parent: mache-367 | Tag: div | Role: div | Text: "Keep track of your tasksCreate issues and manage projects with tools that ada..." | Bounds: 0.0000,6.8253,1.0000,0.6471 | Path: div.lp-Home > section.lp-Section > div.lp-SectionTemplate > div.lp-SectionBlock
ID: mache-390 | Parent: mache-389 | Tag: div | Role: div | Text: "Keep track of your tasksCreate issues and manage projects with tools that ada..." | Bounds: 0.1667,6.8253,0.6667,0.6462 | Path: section.lp-Section > div.lp-SectionTemplate > div.lp-SectionBlock > div.lp-SectionBlock-content
ID: mache-391 | Parent: mache-390 | Tag: div | Role: div | Text: "Keep track of your tasksCreate issues and manage projects with tools that ada..." | Bounds: 0.1667,6.8253,0.6667,0.6462 | Path: div.lp-SectionTemplate > div.lp-SectionBlock > div.lp-SectionBlock-content > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid
ID: mache-392 | Parent: mache-391 | Tag: div | Role: div | Text: "" | Bounds: 0.5000,6.8253,0.4172,0.6462 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionVisual
ID: mache-393 | Parent: mache-392 | Tag: img | Role: img | Text: "" | Bounds: 0.5000,6.8253,0.4167,0.6462 | Path: div.lp-SectionBlock-content > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionVisual > img
ID: mache-394 | Parent: mache-392 | Tag: img | Role: img | Text: "" | Bounds: 0.4896,6.8092,0.4375,0.6785 | Path: div.lp-SectionBlock-content > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionVisual > img
ID: mache-395 | Parent: mache-392 | Tag: img | Role: img | Text: "" | Bounds: 0.4896,6.8092,0.4375,0.6785 | Path: div.lp-SectionBlock-content > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionVisual > img
ID: mache-396 | Parent: mache-392 | Tag: img | Role: img | Text: "" | Bounds: 0.4896,6.8092,0.4375,0.6785 | Path: div.lp-SectionBlock-content > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionVisual > img
ID: mache-397 | Parent: mache-391 | Tag: div | Role: div | Text: "Keep track of your tasksCreate issues and manage projects with tools that ada..." | Bounds: 0.1667,6.8253,0.3333,0.6462 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content > div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionWrapper
